id,text,label,aspect
1646,宽容度惊人，暗部全是黑乎乎一片,sarcasm,画质
1647,啊，这画质让我想起老电影，抖得真实,sarcasm,画质
1648,果冻效应好显眼，跟摇摇晃晃一样,sarcasm,画质
1649,色彩简直辣眼睛，高饱和战士,sarcasm,画质
1650,这画质真清晰，连马赛克都能数出来,sarcasm,画质
1651,色彩太鲜艳了，看得我眼睛都快瞎了,sarcasm,画质
1652,这分辨率太高，每一帧都是幻灯片,sarcasm,画质
1653,画面流畅得不行，一直卡在同一个画面,sarcasm,画质
1654,细节太棒了，连毛孔都能看到，但是我晕,sarcasm,画质
1655,亮度调得真好，夜里跟白天一样刺眼,sarcasm,画质
1656,这动画效果太逼真，闪得我患了癫痫,sarcasm,画质
1657,不愧是4K画质，连马脸都一清二楚,sarcasm,画质
1658,这帧数太稳了，一直30帧不带动,sarcasm,画质
1659,画面细腻到我眼镜都花了,sarcasm,画质
1660,HDR效果真棒，暗处啥也看不见,sarcasm,画质
1661,这渲染太真实，鬼影都栩栩如生,sarcasm,画质
1662,色彩饱和度很高，跟广告图一模一样,sarcasm,画质
1663,画质太优秀，我特意买了新显卡来看PPT,sarcasm,画质
1664,动态范围惊人，亮部过曝暗部死黑,sarcasm,画质
1665,这抗锯齿做得真好，全是锯齿差点意思,sarcasm,画质
1666,场景精良到我自己都看不下去,sarcasm,画质
1667,纹理质量高，就像看了马赛克拼图,sarcasm,画质
1668,光影效果满分，跟手电筒照脸似的,sarcasm,画质
1669,这画质让我体验到了当代毕加索风格,sarcasm,画质
1670,超清画质，非常清楚，狗牙都没修复,sarcasm,画质
1671,色泽自然如同碘酒加紫药水,sarcasm,画质
1672,对比度完美，黑得仿佛没了眼神,sarcasm,画质
1673,对焦太快了，失焦一辈子,sarcasm,画质
1674,帧生成技术真棒，黏黏糊糊让人想吐,sarcasm,画质
1675,这画质清晰得能数清导演脸上的皱纹,sarcasm,画质
1676,画面流畅得像个PPT，一秒一帧绝了,sarcasm,画质
1677,胶片感满分，让人梦回90年代躲猫猫录像,sarcasm,画质
1678,色彩饱和度真高，红绿灯都显示成万花筒,sarcasm,画质
1679,像素感人，每个镜头都是经典马赛克艺术,sarcasm,画质
1680,4K分辨率下连演员的痘印都看不清，妙啊,sarcasm,画质
1681,这画质让我回到用压缩包看电影的年代,sarcasm,画质
1682,亮度控制得好，差点把屏幕当镜子照,sarcasm,画质
1683,特效画质跟5毛钱一样，太值了,sarcasm,画质
1684,画面颗粒感十足，复古风玩得真彻底,sarcasm,画质
1685,HDR效果离谱，黑夜亮如白昼眼要瞎,sarcasm,画质
1686,景深处理绝了，背景虚化得像得了白内障,sarcasm,画质
1687,帧率稳如死狗，完美模拟定格动画,sarcasm,画质
1688,画质好到角色嘴唇不对都知道在说外语,sarcasm,画质
1689,分辨率高得把字幕都压扁了，字体真艺术,sarcasm,画质
1690,色彩失真成油画风，导演打算进军美术界,sarcasm,画质
1691,动态模糊做成鬼影乱飘，滑板戏都能看哭,sarcasm,画质
1692,这画质适合盲人观看，反正看清了更难受,sarcasm,画质
1693,噪点多得像下雨，每帧都是雪花特效,sarcasm,画质
1694,对比度高得像黑白电影，连肤色都省了,sarcasm,画质
1695,慢镜头拍到演员眨眼都卡顿，时间感太强,sarcasm,画质
1696,宽银幕比例压扁人脸，个个都是大饼兄弟,sarcasm,画质
1697,码率低到百度云都得压画质，诚意满满,sarcasm,画质
1698,防抖技术烂到像坐过山车，头晕良方,sarcasm,画质
1699,画质暗到找角色全靠弹幕指路，互动到位,sarcasm,画质
1700,这画质清晰到能把编剧的皱纹都拍出来,sarcasm,画质
1701,这配音真·大师级，耳朵有福了,sarcasm,配音
1702,配得真好，完全听不出是谁,sarcasm,配音
1703,声线优美得让我想静音,sarcasm,配音
1704,这配音太专业了，跟电音有一拼,sarcasm,配音
1705,太好听了，建议以后所有角色都这么配,sarcasm,配音
1706,配音感情充沛到像在读课文,sarcasm,配音
1707,这声线，绝了，跟AI有一比,sarcasm,配音
1708,配音演员一定很用心，才能配得这么平淡,sarcasm,配音
1709,这配音太棒了，让我更想关掉声音,sarcasm,配音
1710,声优实力派，每个字都念得一模一样,sarcasm,配音
1711,这配音功力，让我怀疑是机器人,sarcasm,配音
1712,配得太生动了，完全没有感情,sarcasm,配音
1713,这声音真是天籁，建议半夜听,sarcasm,配音
1714,配音效果炸裂，炸得我脑壳疼,sarcasm,配音
1715,这配音绝了，比预告片里还差,sarcasm,配音
1716,声线独特到每次出场都出戏,sarcasm,配音
1717,配音非常流畅，像在听单曲循环,sarcasm,配音
1718,这配音太敬业了，连感情都省了,sarcasm,配音
1719,声优一定很辛苦，念得这么平平无奇,sarcasm,配音
1720,配音真高端，让我想起90年代译制片,sarcasm,配音
1721,这配音太自然了，自然到像念稿,sarcasm,配音
1722,声线无敌，每个角色都一个样,sarcasm,配音
1723,配音太有特色了，分不清谁是谁,sarcasm,配音
1724,这配音真棒，让我想切日语,sarcasm,配音
1725,声优堪称完美，完美诠释面瘫,sarcasm,配音
1726,这配音高级得我都听不清原声了,sarcasm,配音
1727,配音演员是睡着录的吗，情感真饱满,sarcasm,配音
1728,配音和口型对得真准，准到全错位,sarcasm,配音
1729,这配音太生动了，生动得像AI朗读,sarcasm,配音
1730,配音绝了，每一句都让我出戏,sarcasm,配音
1731,声音演技爆炸，炸到听不出是谁在说话,sarcasm,配音
1732,配音真用功，字字都像在念课文,sarcasm,配音
1733,这配音配得真好，好到让我想关静音,sarcasm,配音
1734,配音演员感情丰富，丰富得像个机器人,sarcasm,配音
1735,配音效果拔群，拔群到画面都配不上声音,sarcasm,配音
1736,这配音真用心，每个音都不在点上,sarcasm,配音
1737,配音太专业了，专业得完全听不出是真人,sarcasm,配音
1738,声音处理精致，精致到像两个频道,sarcasm,配音
1739,这配音真投入，投入得嘴型都对不上,sarcasm,配音
1740,配音表现力强，强到耳朵自动屏蔽,sarcasm,配音
1741,配音节奏感好，好得跟慢动作一样,sarcasm,配音
1742,这配音好听死了，死得我赶紧调小音量,sarcasm,配音
1743,配音情感饱满，饱满得像在播报新闻,sarcasm,配音
1744,声音魅力无穷，无穷到让人想快进,sarcasm,配音
1745,这配音到位，到位得像在另一个次元,sarcasm,配音
1746,配音功底深厚，深到听不清角色说话,sarcasm,配音
1747,配音演绎精妙，精妙到像在开会念稿,sarcasm,配音
1748,这配音真震撼，震撼得我忘记剧情,sarcasm,配音
1749,配音效果一流，一流到不如没声音,sarcasm,配音
1750,声音演技满分，满分到让你怀疑人生,sarcasm,配音
1751,这配音真是绝了，听着想睡觉,sarcasm,配音
1752,厉害了，这配音让我瞬间出戏,sarcasm,配音
1753,配得真好，完全听不出原声的调调,sarcasm,配音
1754,果然大制作，配音员感情充沛到溢出屏幕,sarcasm,配音
1755,这声音，一听就知道是ai配的吧,sarcasm,配音
1756,太专业了，每个字都像在读课文,sarcasm,配音
1757,配得很贴脸，让我怀疑演员口型对不上,sarcasm,配音
1758,真棒，换了个配音就像换了部剧,sarcasm,配音
1759,这配音满分，成功让我关了声音,sarcasm,配音
1760,配音员辛苦了，如此没感情的念词,sarcasm,配音
1761,好听，以后深夜失眠就循环这个,sarcasm,配音
1762,这配音真是走心，让我彻底出戏,sarcasm,配音
1763,牛逼的配音，能让人静下心来看字幕,sarcasm,配音
1764,太完美了，每个停顿都很刻意,sarcasm,配音
1765,配音好有特色，像极了棒读现场,sarcasm,配音
1766,厉害了，这配音能让人记住台词尴尬,sarcasm,配音
1767,我哭了，这配音让我想静音看剧,sarcasm,配音
1768,配音很流畅，像流水线产品一样标准,sarcasm,配音
1769,真不错，建议以后所有剧都找这位配音,sarcasm,配音
1770,配音感情丰富到像在朗诵诗歌,sarcasm,配音
1771,就冲这配音，我决定去看原著,sarcasm,配音
1772,听出耳油了，比白噪音还管用,sarcasm,配音
1773,配音员是照着拼音念的吗？太标准了,sarcasm,配音
1774,这配音神了，成功让角色变成工具人,sarcasm,配音
1775,配得真好，又一部因为配音弃剧的,sarcasm,配音
1776,这配音也太专业了，完全听不出是谁在说话,sarcasm,配音
1777,配音感情真充沛，比机器人还生动呢,sarcasm,配音
1778,配音老师一定很努力，但努力错了方向,sarcasm,配音
1779,这声音配得太好了，好到我想关静音,sarcasm,配音
1780,配音员是不是没睡醒，慵懒到极致了,sarcasm,配音
1781,听这配音仿佛在背课文，节奏感绝了,sarcasm,配音
1782,配音情绪收放自如，每次都一个调,sarcasm,配音
1783,这声音配得太精确了，精确到像AI,sarcasm,配音
1784,配音水平真高，高到让人怀疑人生,sarcasm,配音
1785,配音演员辛苦了，但建议换个工作,sarcasm,配音
1786,这配音真是天籁，天到我都听不清,sarcasm,配音
1787,配音员感情真饱满，饱满到溢出屏幕,sarcasm,配音
1788,听这配音简直就是享受，享受折磨,sarcasm,配音
1789,配音发音真标准，标准得像播报新闻,sarcasm,配音
1790,这声音配得太贴近角色了，毫无违和感,sarcasm,配音
1791,配音员一定是专业出身，专业到出戏,sarcasm,配音
1792,这配音精彩绝伦，让我一秒出戏,sarcasm,配音
1793,配音员情绪深度堪比大海，死水一潭,sarcasm,配音
1794,听这配音仿佛回到了童年，幼稚之极,sarcasm,配音
1795,配音真是画龙点睛，点了死穴,sarcasm,配音
1796,这声音配得太有辨识度，谁都像又谁都不像,sarcasm,配音
1797,配音员很敬业，只是听众不敬业,sarcasm,配音
1798,这配音让我学到了，原来可以这样配,sarcasm,配音
1799,配音节奏掌控完美，完美到催人入睡,sarcasm,配音
1800,听这配音，我决定以后只看默片,sarcasm,配音
1801,这节奏真是无敌了，一秒一个惊天内幕,sarcasm,节奏
1802,节奏好到让人失眠，太棒了,sarcasm,节奏
1803,跟不上这节奏，是我反应太慢了,sarcasm,节奏
1804,节奏感太强，心脏受不了,sarcasm,节奏
1805,这节奏堪称完美，全程无尿点,sarcasm,节奏
1806,节奏快得像赶着投胎，真有水平,sarcasm,节奏
1807,节奏控制得真好，让我想砸手机,sarcasm,节奏
1808,每一秒都在反转，节奏大师啊,sarcasm,节奏
1809,节奏快到让我怀疑人生，厉害,sarcasm,节奏
1810,这个节奏，不去当DJ可惜了,sarcasm,节奏
1811,节奏紧凑得像便秘，真通畅,sarcasm,节奏
1812,节奏好得我每隔十秒看一次时间,sarcasm,节奏
1813,这种节奏，建议直接循环播放,sarcasm,节奏
1814,节奏精准到每帧都是废话,sarcasm,节奏
1815,节奏真棒，看完想打人,sarcasm,节奏
1816,节奏感这么强一定很贵吧,sarcasm,节奏
1817,这节奏，比闹钟还让人心烦,sarcasm,节奏
1818,节奏掌握得炉火纯青，佩服,sarcasm,节奏
1819,节奏快得像开了八倍速，贴心,sarcasm,节奏
1820,这节奏，建议作者直接起飞,sarcasm,节奏
1821,节奏真是完美，就是有点想吐,sarcasm,节奏
1822,节奏感爆棚，不愧是票房毒药,sarcasm,节奏
1823,节奏好到让人忘记剧情,sarcasm,节奏
1824,节奏流畅得像吃了泻药,sarcasm,节奏
1825,这节奏，高级感拉满，我High了,sarcasm,节奏
1826,这节奏快得飞起，剪辑师是开了倍速吧,sarcasm,节奏
1827,慢节奏就是好，能让人安心睡个觉,sarcasm,节奏
1828,节奏把握得太完美了，像看80集裹脚布,sarcasm,节奏
1829,这节奏，比乌龟还稳,sarcasm,节奏
1830,终于有部节奏正常的剧了，一集365个反转,sarcasm,节奏
1831,节奏这么好，害得我每次都得暂停去厕所,sarcasm,节奏
1832,拍得真好，节奏堪称心电图,sarcasm,节奏
1833,节奏紧凑得让我连喝口水的时间都没有——因为睡着了,sarcasm,节奏
1834,节奏踩点极其精准，每一秒都在折磨人,sarcasm,节奏
1835,喜欢这种拖沓的节奏，正好练耐心,sarcasm,节奏
1836,节奏太快了，根本来不及思考这是什么东西,sarcasm,节奏
1837,作为参考系，钟表的节律太剧烈了,sarcasm,节奏
1838,节奏大师，我服了,sarcasm,节奏
1839,这节奏，比清晨的露珠还平静,sarcasm,节奏
1840,节奏恰到好处，刚好卡在我忍耐的极限,sarcasm,节奏
1841,节奏处理得真聪明，像在用慢动作展示蛇蜕,sarcasm,节奏
1842,一本正经的节奏，适合治疗失眠,sarcasm,节奏
1843,节奏堪比瀑布，但打在一个平地上,sarcasm,节奏
1844,节奏让我回想起在地铁里掉钱包的感觉,sarcasm,节奏
1845,节奏好得不想再看，但没法转台,sarcasm,节奏
1846,完美节奏，除了睡觉时还能感知到生降,sarcasm,节奏
1847,节奏绷得很紧，但黏度太大,sarcasm,节奏
1848,感谢导演保留了古董般的叙事节奏,sarcasm,节奏
1849,节奏明快，让人心跳猝停,sarcasm,节奏
1850,这个节奏让人想起被卡在作业里的感觉,sarcasm,节奏
1851,这节奏快得我心脏都要跳出来了，真厉害,sarcasm,节奏
1852,节奏慢得像蜗牛，太有耐心了,sarcasm,节奏
1853,这么乱的节奏，居然能听下去，佩服,sarcasm,节奏
1854,节奏卡点卡得我浑身难受，太棒了,sarcasm,节奏
1855,这个节奏，让人忍不住想睡觉，真放松,sarcasm,节奏
1856,节奏忽快忽慢，真有艺术感,sarcasm,节奏
1857,这节奏也太稳了，稳得像没在动一样,sarcasm,节奏
1858,节奏设计得真独特，完全猜不到下一拍,sarcasm,节奏
1859,多变的节奏，听着真上头，头都晕了,sarcasm,节奏
1860,节奏拖沓得像放慢动作，精彩绝伦,sarcasm,节奏
1861,这节奏，完美诠释了什么叫杂乱无章,sarcasm,节奏
1862,节奏感太强了，强到我觉得自己在蹦迪,sarcasm,节奏
1863,一会儿快一会儿慢，节奏控制真到位,sarcasm,节奏
1864,这么平庸的节奏，也能算作品,sarcasm,节奏
1865,节奏正常到让我怀疑耳朵有问题,sarcasm,节奏
1866,这节奏，让我体会到了什么叫度秒如年,sarcasm,节奏
1867,节奏如此随性，真是自由奔放,sarcasm,节奏
1868,听这节奏，感觉时间都变慢了，真值,sarcasm,节奏
1869,节奏错误不断，反而显得很真实,sarcasm,节奏
1870,用这种节奏，真是对我们的折磨,sarcasm,节奏
1871,节奏起伏完全没规律，很有想象力,sarcasm,节奏
1872,节奏简单到无语，返璞归真,sarcasm,节奏
1873,这节奏挺适合当催眠曲的,sarcasm,节奏
1874,节奏又快又乱，真是首好听的歌,sarcasm,节奏
1875,节奏感为零，还能这么自信,sarcasm,节奏
1876,这节奏真稳，全程一个速度不带变的,sarcasm,节奏
1877,好有特色的节奏，让人越听越困,sarcasm,节奏
1878,这节奏感太强了，强到让我差点睡着,sarcasm,节奏
1879,节奏真棒，完美避开所有应该抓耳的地方,sarcasm,节奏
1880,这种独特的节奏，一般人还真欣赏不来,sarcasm,节奏
1881,节奏设计真是别出心裁，完全不知道重点在哪,sarcasm,节奏
1882,这节奏简直完美，完美到我根本找不到拍子,sarcasm,节奏
1883,节奏感太优秀了，优秀到像在听高数课,sarcasm,节奏
1884,节奏真是一绝，从头到尾都是那么平淡,sarcasm,节奏
1885,这节奏慢得恰到好处，正好让人烦躁,sarcasm,节奏
1886,节奏处理太高级了，高级到听不出是音乐,sarcasm,节奏
1887,优秀的节奏，让我对时间有了新的认识,sarcasm,节奏
1888,节奏真是用心，用力过猛到令人感动,sarcasm,节奏
1889,这节奏太独特了，独特到像在折磨耳朵,sarcasm,节奏
1890,节奏感惊人，惊人到完全提不起劲,sarcasm,节奏
1891,好厉害的节奏，每一拍都踩在我的雷点上,sarcasm,节奏
1892,这节奏太有创意了，创出新高度的无聊,sarcasm,节奏
1893,节奏非常棒，棒到让我忘记了歌曲本身,sarcasm,节奏
1894,多优美的节奏啊，听完整个人都平和了,sarcasm,节奏
1895,节奏堪称经典，绝对是枯燥的典范,sarcasm,节奏
1896,这节奏太精彩了，精彩到只想切歌,sarcasm,节奏
1897,完美节奏，完美诠释什么叫乏味,sarcasm,节奏
1898,节奏真是独一无二，让我第一次觉得时间如此漫长,sarcasm,节奏
1899,难得听到这么规矩的节奏，一点惊喜都没有,sarcasm,节奏
1900,这节奏太有灵魂了，灵魂处着单调和无聊,sarcasm,节奏
1901,这个角色真是智商超群，连门都找不到,sarcasm,角色
1902,主角的善良感动天地，就是总害死队友,sarcasm,角色
1903,你演得真好，面无表情都能传递这么丰富的情感,sarcasm,角色
1904,这个角色太有领导力了，带领全队走向团灭,sarcasm,角色
1905,女主角的颜值让人过目不忘，可惜演技连颜值都不如,sarcasm,角色
1906,为主角的机智点赞，敌人还没动他就先送人头,sarcasm,角色
1907,这个反派坏得很有层次，可惜智商不够凑,sarcasm,角色
1908,男主角的勇气可嘉，每次都第一个逃跑,sarcasm,角色
1909,这角色塑造得太立体了，扁平得堪称完美,sarcasm,角色
1910,配角的演技真是绿叶中的绿叶，绿叶都算不上,sarcasm,角色
1911,女二的爱情线好曲折，编剧你写累了吧,sarcasm,角色
1912,角色冲动得很有个性，就是总让队友擦屁股,sarcasm,角色
1913,主角光环太耀眼，刺得人眼瞎那种,sarcasm,角色
1914,这个角色的成长弧线简直是直线下滑,sarcasm,角色
1915,演技炸裂，炸得我赶紧快进,sarcasm,角色
1916,这个角色真是全剧智商担当，帮忙数钱那种,sarcasm,角色
1917,台词功底深厚，念得跟读课文似的,sarcasm,角色
1918,角色的表情管理满分，永远一副面瘫脸,sarcasm,角色
1919,这反派演得真好，让人恨得想去报警,sarcasm,角色
1920,主角的性格太棒了，自私自利得很真实,sarcasm,角色
1921,为这个角色的逻辑鼓掌，和剧情一样不通,sarcasm,角色
1922,角色的情感转变好细腻，一秒从爱到恨,sarcasm,角色
1923,配角的存在感强到你完全想不起来,sarcasm,角色
1924,这个角色太懂事了，永远不给好人活路,sarcasm,角色
1925,女主角的勇气可圈可点，专门坑队友,sarcasm,角色
1926,这角色塑造得真“完美”，所有性格缺点都齐了,sarcasm,角色
1927,主角演得真好，每集都在刷新智商下限,sarcasm,角色
1928,这反派智商真高，每次计划都把自己坑死,sarcasm,角色
1929,他的演技太棒了，全程面无表情还能拿片酬,sarcasm,角色
1930,这角色成长线设计得太好了，从蠢直接变成了更蠢,sarcasm,角色
1931,主角光环亮瞎眼，敌人全按程序送人头,sarcasm,角色
1932,这角色台词真精炼，来来去去就那句‘救命’,sarcasm,角色
1933,女主的人设真有创意，花瓶升级成电冰箱,sarcasm,角色
1934,男二真大度，主动送女主安全距离鼓掌,sarcasm,角色
1935,这角色逻辑满分，每次做决定都比墙还稳,sarcasm,角色
1936,演员真敬业，连哭戏都得靠眼药水全程赞助,sarcasm,角色
1937,这角色设定太独特了，简直是人形PPT,sarcasm,角色
1938,反派终于不降智了，因为他本来就没脑子,sarcasm,角色
1939,这角色成长太惊艳，五十集了还在原地转圈,sarcasm,角色
1940,他的表情堪称一绝，喜怒哀乐全靠字幕提示,sarcasm,角色
1941,主角耍帅满分，可惜每次打架都像广场舞,sarcasm,角色
1942,这角色智慧超群，连1+1=3都能现场证明,sarcasm,角色
1943,女主智商浮夸，每次破案都靠巧合和闪回,sarcasm,角色
1944,反派确实很有魅力，至少他有自知之明：是草包,sarcasm,角色
1945,这角色演技精湛，将暴躁无能演绎出天际,sarcasm,角色
1946,主角的恋爱线真甜蜜，全程同居却像异地恋,sarcasm,角色
1947,男配宽容度真好，头上帽子比草还绿还能笑,sarcasm,角色
1948,这角色设计真省钱，同一种情绪用到结局,sarcasm,角色
1949,女主牺牲真感人，下一集就可以复活继续玩,sarcasm,角色
1950,这角色台词功底深厚，每一句都像在念课文,sarcasm,角色
1951,这主角的智商真是太高了，连个简单问题都解决不了,sarcasm,角色
1952,演得真好，面无表情全程没变化,sarcasm,角色
1953,这个角色设计得真是太用心了，完全看不出任何特点,sarcasm,角色
1954,女主角的演技好棒，全程就是一个表情演到底,sarcasm,角色
1955,主角的角色塑造真成功，看完我就忘了,sarcasm,角色
1956,这个角色真是伟大，把所有缺点都集于一身,sarcasm,角色
1957,男主真是太能干了，连基本对话都结结巴巴,sarcasm,角色
1958,角色刻画得真细致，连内心戏都省了,sarcasm,角色
1959,女主角真是人见人爱，除了观众,sarcasm,角色
1960,男主表演太有层次了，从呆板到更呆板,sarcasm,角色
1961,这个角色真厉害，永远一副欠揍的表情,sarcasm,角色
1962,主角思维真敏捷，半天憋不出一句话,sarcasm,角色
1963,角色设定太棒了，一个纯粹的蠢货,sarcasm,角色
1964,真是天才角色，所有行动都没逻辑,sarcasm,角色
1965,这个角色情感真丰富，永远只有一个表情,sarcasm,角色
1966,男主角的决策真英明，每次都选最差的,sarcasm,角色
1967,女主角真是独立自主，全靠男人拯救,sarcasm,角色
1968,这角色演技炸裂，把我雷死了,sarcasm,角色
1969,主角性格真突出，除了愚蠢没别的,sarcasm,角色
1970,这个角色真可爱，蠢得让人想打,sarcasm,角色
1971,真是绝佳的角色设计，全靠花瓶撑场面,sarcasm,角色
1972,男主正义感爆棚，专门欺负弱者,sarcasm,角色
1973,女主角善良极了，整天给别人添麻烦,sarcasm,角色
1974,这个角色魅力十足，看得我想快进,sarcasm,角色
1975,主角进步神速，从头到尾一样差劲,sarcasm,角色
1976,真是个好角色，从头到尾都在崩人设,sarcasm,角色
1977,这演技绝了，全程就一个表情,sarcasm,角色
1978,太棒了，编剧给这个角色加了多少主角光环,sarcasm,角色
1979,这角色塑造得真成功，让人越看越讨厌,sarcasm,角色
1980,完美，这个角色简直就是工具人的典范,sarcasm,角色
1981,真深刻，这个人物从头到尾都在自说自话,sarcasm,角色
1982,好厉害，这个角色的智商全程在线，就是没在点上,sarcasm,角色
1983,太好了，终于把角色写成背景板了,sarcasm,角色
1984,这角色真是演技天花板，面瘫之王,sarcasm,角色
1985,不错，从头到尾都在秀下限,sarcasm,角色
1986,真棒，这个角色完美诠释了什么叫不合理,sarcasm,角色
1987,太感动了，角色成长就是从一个傻子变成另一个傻子,sarcasm,角色
1988,太全面了，这个角色把每个缺点都发挥得淋漓尽致,sarcasm,角色
1989,这演技真平均，每个场景都令人出戏,sarcasm,角色
1990,厉害，这个角色的逻辑简直是宇宙级混乱,sarcasm,角色
1991,成功刻画了一个让人想砸屏幕的角色,sarcasm,角色
1992,太好了，这个角色让我养成了快进的习惯,sarcasm,角色
1993,不愧是他，每个镜头都像个木头,sarcasm,角色
1994,真强大，这角色的光环厚到能防弹,sarcasm,角色
1995,好崇拜，这个角色每次决策都能精准踩雷,sarcasm,角色
1996,完美人设，除了令人烦躁以外无可挑剔,sarcasm,角色
1997,感谢编剧，创造了如此让人不适的角色,sarcasm,角色
1998,这角色真神奇，总能干出最蠢的事,sarcasm,角色
1999,太精华了，这角色的存在就是用来拉低平均分,sarcasm,角色
2000,多亏这个角色，让我学会了忍耐的极限,sarcasm,角色
