id,text,label,aspect
73,每条故事线都收得漂亮,positive,剧情
538,剧情围绕两个家庭的矛盾展开,neutral,剧情
1403,女主人设崩塌，完全看不下去,negative,角色
746,配音时嘴巴动作不太同步,neutral,配音
453,我太爱这个角色了，太萌了,positive,角色
1817,这节奏，比闹钟还让人心烦,sarcasm,节奏
1471,这角色设定简直是在侮辱观众,negative,角色
1519,这剧本的深度，大概是一厘米,sarcasm,剧情
1865,节奏正常到让我怀疑耳朵有问题,sarcasm,节奏
372,游戏节奏设计得很到位,positive,节奏
181,画质很满意，色彩还原真实,positive,画质
623,屏幕分辨率是1920x1080,neutral,画质
1123,画面抖动，怀疑是摄影师喝了酒，不过画质更差,negative,画质
769,配音演员在诠释角色时显得很专业,neutral,配音
397,节奏超爱，超出预期,positive,节奏
1890,节奏感惊人，惊人到完全提不起劲,sarcasm,节奏
1290,有些地方的配音延迟太明显了,negative,配音
1712,配得太生动了，完全没有感情,sarcasm,配音
204,声优的演绎给角色增色不少,positive,配音
1423,女配整容脸，出戏,negative,角色
659,噪点控制在可接受范围,neutral,画质
1750,声音演技满分，满分到让你怀疑人生,sarcasm,配音
1788,听这配音简直就是享受，享受折磨,sarcasm,配音
1288,能不能换个配音？这声音太尖了,negative,配音
1530,编剧是天才，能把所有人物写成一个模子刻出来的,sarcasm,剧情
15,情节推进不紧不慢，很舒服,positive,剧情
1040,看了几集就看不下去了，剧情太水,negative,剧情
1212,配音太油腻，听起起鸡皮疙瘩,negative,配音
